dia,mes,ano
9,6,2018
12,6,2016
9,5,2016
11,4,2016
10,4,2016
2,6,2017
15,09,2017
15,06,2019
15,07,2018
15,05,2018
14,12,2016
15,02,2019
15,05,2017
14,04,2019
15,06,2017
13,10,2016
13,03,2019
13,03,2018
3,12,2017
13,11,2016
13,05,2019
13,01,2019
14,04,2017
13,09,2016
1,2,2018
11,1,2018
5,3,2018
7,1,2019
11,2,2016
9,3,2017
3,3,2018
10,1,2016
4,1,2017
2,1,2017
4,1,2018
2,1,2019
7,1,2017
2,1,2018
3,1,2017
9,1,2016
5,1,2019
8,1,2017
12,1,2017
11,8,2017
12,7,2017
8,7,2017
1,6,2017
5,7,2019
1,5,2018
12,5,2016
4,6,2019
7,6,2017
4,4,2018
10,6,2016
4,7,2017
10,7,2018
5,7,2017
9,6,2016
2,5,2019
6,5,2017
10,3,2018
2,4,2018
6,5,2017
1,5,2017
3,5,2019
6,6,2019
12,5,2018
7,5,2019
5,5,2018
5,5,2017
9,6,2016
10,6,2016
7,5,2018
11,5,2016
6,6,2018
11,6,2018
1,6,2018
8,6,2018
12,5,2017
9,7,2018
4,9,2017
8,8,2018
5,8,2019
7,8,2019
7,10,2018
10,10,2017
5,10,2018
4,8,2019
2,8,2019
3,9,2017
1,10,2018
12,8,2016
9,9,2016
3,10,2018
3,9,2019
6,10,2019
19,07,2017
6,4,2018
9,10,2017
4,9,2018
11,8,2016
2,9,2018
8,9,2017
17,12,2018
18,01,2018
18,10,2016
17,07,2018
17,09,2017
19,07,2019
19,08,2017
18,01,2019
19,02,2017
18,03,2019
19,04,2018
19,10,2018
19,11,2016
18,10,2017
19,12,2017
18,09,2016
7,5,2019
24,11,2016
24,03,2017
24,01,2019
23,12,2017
25,06,2018
23,01,2017
24,02,2019
25,07,2019
23,12,2018
24,06,2019
25,09,2018
23,10,2017
23,09,2017
25,07,2018
23,09,2016
24,08,2018
22,11,2017
23,05,2019
22,12,2016
11,1,2018
5,1,2019
4,1,2019
6,1,2017
2,1,2018
12,1,2016
8,1,2018
10,1,2017
7,1,2019
1,1,2019
4,1,2017
3,1,2019
2,1,2019
1,1,2017
2,1,2017
11,1,2016
9,2,2017
12,1,2018
3,1,2017
5,1,2017
9,1,2016
6,1,2019
20,06,2019
19,02,2017
20,07,2018
20,11,2017
18,03,2018
19,01,2017
20,12,2018
19,02,2018
18,07,2019
20,01,2019
19,10,2017
20,11,2018
18,09,2017
18,09,2016
18,03,2019
18,10,2018
17,05,2018
19,04,2018
18,06,2018
19,10,2016
18,11,2016
18,08,2017
17,12,2016
19,02,2019
25,09,2017
25,03,2019
25,02,2017
25,03,2018
25,06,2019
24,07,2017
24,11,2016
23,09,2018
23,04,2017
25,08,2017
24,03,2017
23,10,2016
27,05,2018
27,11,2016
27,05,2019
27,07,2017
27,09,2018
27,11,2017
27,04,2017
27,05,2017
27,07,2018
27,10,2017
27,12,2017
27,01,2017
27,04,2019
27,02,2017
27,06,2018
27,03,2018
27,12,2016
27,04,2018
27,06,2017
27,08,2018
27,09,2016
27,03,2019
18,05,2017
17,03,2019
17,06,2019
17,02,2017
16,12,2017
17,10,2017
16,09,2017
17,11,2016
18,09,2018
18,02,2019
16,10,2018
18,06,2018
18,11,2017
16,05,2019
17,05,2018
17,07,2017
18,01,2019
16,10,2016
16,04,2018
17,08,2017
16,03,2018
16,04,2019
21,06,2017
22,09,2017
22,05,2018
21,02,2019
20,08,2018
20,03,2018
21,02,2018
21,06,2018
22,07,2018
20,02,2017
19,05,2017
21,10,2016
21,04,2018
22,03,2017
21,11,2016
20,12,2017
21,09,2016
21,12,2016
21,04,2017
23,03,2017
24,06,2017
22,10,2018
24,07,2018
24,07,2019
22,09,2017
23,05,2019
22,08,2017
22,06,2018
22,11,2016
22,12,2017
23,06,2019
21,07,2017
22,08,2018
22,02,2019
22,04,2018
22,11,2017
23,05,2018
23,09,2016
23,10,2017
23,01,2018
22,01,2019
22,10,2016
24,05,2017
24,04,2019
24,02,2017
22,04,2017
23,03,2019
2,6,2017
7,6,2017
8,5,2018
4,7,2018
5,7,2019
11,7,2016
4,8,2019
1,7,2018
9,6,2016
6,5,2017
5,5,2018
10,7,2016
5,5,2017
3,5,2019
2,6,2019
25,07,2017
25,11,2018
25,03,2018
24,04,2017
24,03,2019
23,08,2018
23,11,2016
23,07,2019
22,02,2018
24,01,2018
22,12,2016
22,01,2017
22,06,2019
24,07,2018
22,06,2018
23,09,2016
22,02,2019
22,05,2017
22,03,2017
22,02,2017
26,09,2018
25,01,2017
24,10,2016
23,06,2018
24,04,2019
23,09,2017
25,09,2016
24,12,2016
25,07,2018
25,05,2017
25,03,2018
25,08,2017
24,06,2017
26,04,2018
25,11,2016
24,08,2018
25,07,2017
24,01,2017
25,05,2017
24,04,2018
23,11,2018
23,07,2019
23,05,2019
23,11,2017
25,03,2017
25,08,2017
25,07,2018
24,02,2017
23,08,2018
23,10,2018
25,02,2018
25,12,2016
24,11,2016
24,03,2018
23,10,2016
23,06,2019
24,09,2016
23,09,2018
8,5,2017
10,4,2018
3,6,2018
6,6,2019
11,5,2016
2,4,2018
3,6,2017
5,6,2019
4,4,2019
7,4,2017
6,5,2017
10,5,2016
9,6,2016
2,6,2017
9,5,2018
9,8,2017
3,7,2018
12,8,2016
1,7,2019
6,8,2019
12,9,2018
3,8,2017
7,9,2017
4,9,2017
6,8,2018
5,9,2019
5,8,2018
2,7,2018
1,7,2017
10,9,2018
4,8,2019
9,8,2016
11,7,2016
11,9,2018
2,8,2017
4,8,2018
9,7,2018
10,8,2016
18,02,2017
17,10,2016
17,08,2017
18,10,2017
16,12,2016
18,08,2018
5,2,2017
17,10,2018
18,04,2019
17,09,2016
18,06,2017
17,04,2018
17,11,2016
18,03,2019
16,09,2018
18,01,2019
18,07,2019
17,09,2017
16,07,2017
16,01,2017
17,02,2019
23,05,2017
24,01,2019
22,07,2019
22,10,2016
22,01,2018
22,03,2018
22,12,2018
22,04,2018
22,11,2018
23,02,2017
22,08,2017
23,04,2019
23,03,2017
22,02,2018
21,09,2016
21,10,2018
20,12,2016
21,11,2017
20,05,2017
19,10,2018
21,04,2018
9,5,2017
21,02,2017
20,04,2019
22,03,2017
21,01,2019
21,07,2018
16,01,2018
21,02,2019
8,5,2017
20,03,2019
21,05,2019
22,01,2017
23,04,2017
22,12,2017
22,05,2018
23,06,2018
23,03,2018
23,11,2016
22,09,2016
22,10,2016
22,12,2016
2,10,2019
5,11,2019
3,11,2017
11,10,2018
12,11,2016
8,10,2018
1,12,2018
4,12,2018
7,12,2018
7,11,2017
9,11,2017
10,12,2018
4,12,2017
12,10,2017
8,11,2017
9,11,2016
11,11,2016
10,11,2016
4,8,2019
11,7,2018
9,7,2017
9,7,2018
5,7,2017
3,6,2018
1,8,2019
7,6,2019
1,6,2017
12,6,2018
10,7,2016
2,7,2017
8,7,2017
12,7,2017
12,7,2016
10,8,2018
9,7,2016
11,5,2017
5,6,2019
2,6,2018
4,5,2017
6,4,2017
8,5,2017
4,4,2018
12,6,2018
7,5,2018
3,5,2017
5,4,2017
2,5,2017
11,6,2016
9,7,2017
1,6,2019
10,5,2017
3,6,2018
10,6,2018
10,6,2016
4,7,2019
9,7,2016
11,7,2018
3,7,2018
3,6,2017
1,7,2018
3,6,2019
10,6,2016
6,6,2019
12,6,2016
12,5,2018
11,6,2016
9,5,2018
2,7,2018
9,7,2017
4,5,2019
10,7,2018
1,5,2019
22,05,2019
14,07,2017
15,03,2018
14,02,2018
13,09,2016
13,12,2016
14,06,2019
13,09,2017
13,04,2019
14,08,2017
14,11,2017
13,10,2018
13,06,2017
14,12,2018
13,11,2016
14,09,2018
3,12,2017
13,12,2017
14,04,2017
10,12,2017
13,07,2019
13,05,2017
13,05,2019
14,03,2019
28,07,2019
3,6,2018
11,6,2017
2,6,2017
9,7,2018
2,7,2018
10,5,2017
11,7,2016
7,6,2019
6,8,2017
4,8,2019
1,8,2017
5,7,2018
3,6,2019
12,7,2018
9,6,2017
10,8,2016
8,9,2018
12,9,2016
6,9,2019
5,9,2018
10,9,2016
1,10,2018
1,10,2017
1,8,2019
4,9,2018
2,10,2017
4,9,2019
11,10,2016
6,9,2017
12,10,2017
3,10,2017
9,8,2016
10,9,2017
12,8,2016
7,8,2017
12,8,2018
4,9,2017
11,8,2017
5,7,2017
5,8,2019
2,9,2019
13,02,2017
13,05,2019
13,08,2017
14,11,2018
5,12,2018
2,12,2018
10,12,2018
8,12,2018
13,11,2016
6,12,2018
9,12,2016
9,11,2018
13,07,2018
28,05,2017
28,12,2017
28,08,2018
28,12,2016
28,07,2019
28,07,2018
28,09,2016
28,02,2019
28,04,2017
28,09,2017
28,05,2018
28,06,2019
28,02,2017
28,05,2019
17,04,2018
28,03,2018
28,03,2017
28,03,2019
28,01,2017
28,08,2017
28,04,2019
28,10,2016
13,03,2019
13,05,2019
12,12,2017
4,11,2018
5,11,2017
3,11,2018
11,11,2016
4,11,2019
10,12,2016
6,11,2017
1,11,2017
13,01,2019
10,11,2017
11,11,2018
11,12,2017
13,02,2019
13,12,2016
13,12,2018
13,09,2016
4,12,2017
9,12,2017
24,09,2017
24,10,2018
25,06,2019
23,04,2017
24,11,2018
22,03,2018
24,07,2018
23,08,2018
22,03,2017
23,08,2017
22,11,2016
22,06,2018
21,01,2018
22,12,2016
22,05,2019
21,12,2017
21,09,2018
22,10,2016
21,01,2017
22,09,2016
22,02,2018
22,07,2017
1,7,2019
6,7,2018
7,7,2018
7,6,2019
11,6,2017
2,5,2017
10,5,2018
5,4,2017
12,6,2016
1,5,2018
5,5,2018
3,7,2018
11,6,2016
1,6,2017
4,5,2018
12,6,2017
10,6,2016
17,02,2017
16,08,2017
18,06,2019
17,09,2018
17,11,2018
16,11,2016
17,01,2018
15,05,2017
16,01,2019
16,10,2016
16,06,2017
16,02,2019
16,12,2017
16,05,2019
17,12,2018
15,10,2018
17,09,2016
17,07,2018
18,08,2018
18,11,2017
7,7,2018
7,7,2017
5,6,2019
11,7,2018
2,7,2018
10,6,2018
6,8,2019
10,8,2017
7,6,2019
4,7,2017
12,7,2016
3,7,2017
5,6,2018
2,8,2017
11,7,2016
1,8,2018
6,7,2018
10,8,2016
1,9,2017
7,3,2019
26,04,2018
26,05,2018
25,04,2019
25,12,2018
25,12,2016
24,02,2017
24,10,2017
26,07,2019
26,01,2017
9,5,2016
3,4,2019
11,4,2016
3,6,2018
2,5,2018
11,6,2018
10,4,2016
8,4,2017
9,4,2017
26,09,2017
27,02,2019
27,01,2018
27,01,2019
27,11,2016
27,10,2018
27,03,2017
27,07,2018
27,06,2017
27,12,2016
27,01,2017
27,10,2016
27,07,2017
27,09,2016
27,10,2017
27,11,2017
27,12,2017
2,8,2017
20,01,2018
20,03,2019
19,04,2017
28,07,2018
19,06,2019
18,07,2019
19,11,2016
18,10,2018
18,09,2017
18,01,2019
19,02,2019
19,11,2018
18,05,2017
18,06,2017
18,03,2017
19,02,2017
20,12,2018
20,10,2016
19,12,2017
21,09,2016
15,01,2017
14,02,2019
16,02,2018
15,06,2019
15,07,2017
14,05,2018
14,10,2017
16,11,2018
15,06,2017
16,08,2017
14,04,2019
14,01,2018
14,05,2017
15,04,2017
14,12,2016
15,11,2016
16,03,2019
14,09,2017
15,05,2019
14,12,2017
15,10,2016
7,8,2019
8,7,2017
7,6,2017
2,5,2018
4,5,2018
7,6,2018
4,7,2019
9,6,2016
1,7,2019
4,5,2017
12,6,2018
12,7,2016
13,11,2016
1,7,2017
3,5,2019
5,5,2019
10,5,2018
3,6,2018
2,6,2019
14,06,2018
6,6,2019
3,5,2017
5,7,2018
3,8,2019
7,9,2019
5,9,2017
5,9,2018
1,9,2017
10,10,2016
8,9,2017
9,11,2016
11,11,2018
2,11,2017
11,12,2016
6,10,2019
3,11,2018
12,11,2016
2,10,2019
2,10,2018
28,01,2018
28,03,2017
28,05,2019
28,04,2018
28,10,2016
28,11,2018
28,04,2019
28,01,2017
28,03,2019
28,02,2019
28,09,2017
28,09,2016
28,11,2017
28,05,2018
28,09,2018
28,07,2018
28,11,2016
28,10,2017
28,12,2017
28,02,2017
28,12,2016
28,08,2018
21,06,2019
20,03,2017
19,12,2018
21,08,2018
19,02,2018
20,10,2017
21,05,2017
19,11,2018
21,12,2017
20,11,2016
20,09,2016
19,10,2016
19,09,2017
21,01,2018
18,02,2017
19,02,2018
19,02,2019
19,12,2018
17,03,2018
18,09,2017
17,01,2019
19,11,2018
18,05,2019
17,06,2018
18,07,2017
17,11,2016
18,07,2019
17,10,2018
16,11,2017
18,09,2018
18,08,2017
18,10,2016
19,06,2017
19,10,2017
17,09,2016
17,12,2017
15,01,2019
15,05,2017
14,08,2017
14,04,2018
16,03,2018
15,04,2019
16,12,2017
16,11,2016
16,11,2017
16,03,2019
15,02,2018
17,10,2016
16,09,2016
15,10,2018
16,12,2016
16,11,2018
15,01,2018
17,02,2019
28,07,2017
28,07,2019
28,03,2019
28,02,2017
28,04,2018
1,7,2018
28,02,2018
28,11,2016
28,04,2019
28,12,2018
28,02,2019
28,06,2017
28,10,2016
28,10,2018
28,03,2018
28,12,2016
28,01,2017
28,01,2019
28,09,2016
28,11,2018
28,05,2017
17,08,2018
16,12,2017
17,05,2017
18,01,2017
19,06,2019
17,08,2017
18,03,2018
17,02,2019
17,05,2018
18,04,2017
19,04,2018
19,11,2018
18,01,2019
18,12,2016
18,10,2016
18,11,2017
18,11,2016
17,09,2016
18,12,2018
15,02,2017
14,04,2018
15,05,2017
16,09,2016
17,07,2018
16,08,2017
16,05,2019
17,03,2018
16,11,2016
16,01,2019
16,12,2016
15,10,2018
15,06,2019
17,12,2018
17,04,2019
17,10,2016
16,01,2017
15,10,2017
16,10,2018
16,11,2017
16,06,2019
14,11,2016
14,01,2017
15,02,2017
14,10,2016
14,08,2017
15,07,2017
14,07,2018
14,06,2017
15,06,2018
13,05,2018
13,04,2019
13,04,2017
15,09,2016
15,08,2018
15,12,2016
14,09,2018
14,05,2017
15,05,2019
16,03,2017
24,06,2019
23,06,2017
24,07,2018
22,10,2016
22,04,2018
22,10,2017
23,01,2017
22,02,2018
21,01,2019
23,02,2019
22,03,2017
23,02,2017
23,05,2019
23,09,2017
21,09,2016
22,11,2016
20,01,2018
10,8,2017
4,7,2017
4,8,2018
12,6,2016
1,5,2017
9,5,2017
6,7,2019
8,7,2018
5,6,2018
10,5,2018
1,7,2019
10,7,2016
2,6,2019
8,8,2017
11,8,2016
9,6,2016
17,05,2019
7,6,2017
11,12,2018
13,03,2018
11,12,2017
7,11,2019
1,11,2017
11,12,2016
13,06,2017
10,11,2017
3,11,2017
9,11,2016
2,10,2017
2,12,2019
9,10,2018
10,12,2016
10,12,2018
5,10,2019
3,10,2019
2,12,2018
9,10,2017
4,12,2019
13,02,2019
14,11,2016
15,08,2017
14,04,2018
14,02,2017
24,12,2018
14,06,2018
14,04,2017
13,02,2018
13,03,2017
15,03,2018
15,09,2018
15,11,2018
14,05,2018
15,10,2016
9,8,2016
7,7,2017
6,8,2019
3,8,2017
2,9,2017
1,9,2018
2,9,2018
1,9,2017
3,7,2019
8,7,2017
8,9,2018
9,8,2017
12,8,2016
5,7,2018
2,8,2019
6,9,2018
6,7,2017
3,7,2018
10,7,2016
7,8,2019
12,9,2017
7,7,2018
11,7,2016
13,03,2017
11,12,2018
13,08,2017
14,06,2019
14,04,2019
11,12,2016
7,12,2018
2,12,2018
2,12,2017
5,11,2019
1,12,2019
13,10,2016
14,03,2019
14,12,2017
1,12,2018
14,11,2017
13,06,2017
13,10,2018
13,12,2018
13,02,2019
13,06,2018
7,12,2017
14,09,2016
20,01,2017
20,07,2018
21,11,2016
21,04,2018
22,12,2016
21,10,2018
22,02,2018
20,10,2017
22,11,2017
20,09,2017
21,04,2017
22,04,2019
22,06,2017
21,07,2017
21,06,2019
22,07,2019
20,03,2018
20,05,2019
22,05,2017
21,10,2016
7,11,2017
1,11,2019
5,11,2018
12,12,2017
7,11,2019
12,11,2016
10,12,2018
9,12,2018
4,11,2019
5,11,2017
2,12,2017
5,12,2019
10,12,2016
4,12,2018
11,12,2017
9,12,2016
2,11,2018
6,12,2019
13,03,2018
1,12,2017
3,4,2018
10,5,2018
2,4,2019
6,5,2017
11,5,2018
2,6,2018
10,5,2016
12,6,2017
5,4,2019
2,5,2017
1,4,2017
11,5,2016
7,4,2017
10,4,2017
9,4,2018
4,6,2017
1,5,2018
11,6,2017
9,5,2016
12,5,2016
5,5,2017
3,4,2017
17,02,2019
18,08,2017
17,03,2017
17,04,2019
17,09,2018
16,12,2016
15,12,2017
15,03,2018
17,02,2017
17,09,2016
18,09,2017
17,06,2019
18,01,2017
18,07,2019
16,08,2018
18,11,2016
16,07,2017
18,07,2018
16,12,2018
16,03,2019
16,06,2018
17,11,2017
17,05,2019
18,01,2019
18,06,2017
16,10,2016
26,07,2019
25,08,2018
26,03,2017
25,03,2018
26,02,2019
27,07,2018
25,10,2016
24,12,2016
24,11,2017
24,01,2018
25,10,2017
24,06,2018
25,09,2017
25,02,2018
24,05,2019
24,09,2016
25,04,2018
23,12,2017
25,06,2019
23,05,2018
14,05,2017
13,01,2018
15,02,2017
16,02,2019
14,09,2018
14,11,2016
15,09,2016
16,04,2017
15,12,2016
15,12,2017
16,03,2017
16,10,2016
16,11,2018
15,07,2018
14,10,2018
14,08,2018
14,11,2017
19,07,2017
19,06,2019
18,12,2018
18,05,2018
20,06,2018
19,08,2017
19,01,2018
20,09,2016
20,09,2018
21,10,2016
19,12,2017
20,03,2017
19,01,2017
19,02,2018
21,04,2019
20,02,2017
21,06,2017
19,05,2019
20,11,2016
19,07,2018
19,11,2017
21,03,2018
20,03,2019
19,12,2016
21,04,2018
3,3,2019
6,2,2019
6,2,2017
5,2,2018
9,3,2016
22,01,2019
11,4,2016
10,3,2018
4,4,2017
11,3,2017
9,4,2017
4,4,2019
3,2,2017
9,4,2018
18,03,2018
8,4,2018
5,4,2017
5,4,2019
12,4,2016
10,3,2017
4,3,2018
7,2,2018
12,3,2017
10,4,2016
10,5,2018
12,6,2017
2,5,2017
6,5,2017
7,6,2019
4,4,2019
11,4,2016
9,4,2017
6,5,2018
6,3,2019
1,4,2017
10,4,2016
8,5,2017
7,3,2017
5,4,2019
9,5,2016
5,6,2017
23,10,2017
24,09,2017
24,06,2018
25,01,2019
25,10,2016
26,07,2017
26,12,2016
24,03,2018
25,06,2019
26,05,2018
26,12,2018
25,05,2017
24,03,2017
24,05,2019
26,01,2018
26,04,2018
24,02,2018
25,04,2017
25,06,2017
7,4,2018
10,5,2017
1,6,2018
4,6,2019
9,5,2017
5,6,2017
12,7,2016
3,6,2017
4,7,2017
1,8,2019
3,7,2019
11,7,2016
10,6,2016
12,6,2017
11,5,2017
8,5,2017
9,5,2016
2,11,2019
7,10,2018
9,11,2016
10,12,2017
12,10,2016
3,11,2017
8,12,2017
5,12,2018
4,11,2018
7,10,2017
11,11,2016
10,11,2016
6,11,2018
6,11,2017
1,10,2019
4,8,2017
11,7,2018
1,8,2017
7,7,2019
8,8,2018
9,8,2017
10,9,2018
5,8,2018
7,9,2017
10,8,2016
5,9,2019
9,9,2018
14,04,2018
6,9,2019
11,8,2016
7,7,2018
5,7,2017
9,7,2016
6,8,2017
8,8,2017
24,08,2018
25,06,2018
25,05,2019
25,12,2018
24,05,2018
25,01,2017
25,06,2017
26,04,2019
26,04,2017
24,07,2019
26,09,2016
26,12,2017
26,03,2019
27,03,2017
26,10,2016
26,05,2017
26,07,2018
25,03,2018
25,04,2018
25,06,2019
27,12,2016
24,07,2019
5,6,2017
6,5,2018
5,6,2019
3,6,2018
8,7,2017
9,6,2016
12,7,2017
1,5,2019
9,5,2018
10,7,2016
2,6,2017
9,7,2017
12,6,2016
12,5,2018
11,6,2016
4,6,2019
10,6,2018
4,6,2017
3,5,2017
1,5,2017
2,7,2018
4,5,2018
11,7,2018
11,9,2016
2,10,2017
1,8,2017
1,9,2018
9,9,2018
6,9,2017
5,9,2017
7,8,2018
10,8,2017
3,10,2019
12,8,2018
4,10,2019
10,10,2016
6,9,2018
8,10,2018
12,9,2016
7,9,2019
9,11,2016
2,12,2018
5,12,2018
5,10,2019
9,10,2017
1,11,2019
6,10,2019
27,07,2018
27,03,2019
27,08,2018
27,02,2019
27,03,2018
27,10,2016
27,01,2017
27,11,2017
27,05,2017
27,06,2018
27,12,2017
27,09,2016
27,10,2017
27,07,2017
27,05,2018
27,06,2017
27,11,2016
27,09,2017
27,08,2017
27,04,2018
27,04,2017
27,12,2016
3,6,2018
11,7,2018
4,5,2018
12,6,2017
3,5,2017
12,5,2016
9,4,2017
5,6,2019
9,5,2016
10,5,2016
10,4,2018
6,6,2019
1,4,2017
11,5,2016
7,1,2019
11,1,2018
7,1,2017
6,1,2018
6,1,2017
2,1,2018
5,1,2018
3,1,2017
1,1,2017
2,1,2019
4,1,2019
11,1,2016
9,1,2016
12,1,2016
4,1,2018
2,1,2017
11,1,2017
10,1,2017
5,1,2017
9,1,2018
6,1,2019
3,1,2019
5,1,2019
12,1,2017
1,1,2018
3,1,2018
4,9,2019
10,9,2017
7,8,2019
11,11,2018
1,9,2019
3,10,2017
9,10,2018
5,9,2018
11,11,2016
12,11,2016
9,11,2017
4,11,2018
9,12,2016
13,01,2017
2,12,2017
6,12,2017
13,12,2018
12,11,2018
8,12,2018
13,05,2018
13,10,2017
5,12,2019
14,03,2017
14,01,2017
15,09,2018
14,03,2019
13,10,2016
10,12,2018
4,12,2018
14,04,2019
12,12,2016
9,12,2017
13,11,2018
2,12,2017
9,12,2016
11,12,2016
14,12,2017
15,02,2017
16,05,2017
15,05,2019
14,06,2018
14,06,2019
14,11,2017
15,01,2019
15,11,2016
15,07,2019
15,04,2017
16,03,2017
15,04,2019
16,09,2016
15,12,2016
18,04,2019
18,09,2017
19,06,2018
19,03,2017
19,10,2018
18,10,2017
18,09,2016
18,01,2018
19,11,2016
17,03,2018
19,02,2017
17,10,2016
17,09,2018
19,02,2018
2,4,2017
8,5,2017
9,5,2016
10,4,2016
10,5,2018
2,6,2019
5,4,2019
4,6,2018
12,6,2017
11,6,2016
9,4,2018
7,6,2019
3,5,2018
11,4,2017
8,4,2018
1,6,2019
6,6,2019
1,6,2018
7,5,2018
2,5,2018
3,5,2019
6,5,2018
5,6,2018
10,7,2017
6,6,2017
12,6,2016
10,5,2018
7,6,2019
1,6,2019
1,7,2017
2,6,2019
7,7,2018
4,6,2018
12,6,2018
6,7,2019
9,6,2017
4,6,2017
9,7,2016
5,8,2017
10,8,2016
11,8,2018
11,8,2016
11,1,2016
1,1,2019
10,1,2017
7,1,2017
11,1,2018
12,1,2017
3,1,2017
8,1,2018
6,1,2017
6,1,2018
12,1,2018
9,1,2016
7,1,2019
7,1,2018
5,1,2018
9,1,2017
5,1,2017
10,1,2016
4,1,2018
8,1,2017
2,1,2017
4,1,2017
28,02,2019
28,05,2017
28,08,2018
28,05,2018
28,03,2018
28,12,2017
28,11,2017
28,04,2019
28,05,2019
28,06,2019
28,11,2018
28,01,2017
28,03,2017
28,02,2017
28,04,2018
28,12,2016
28,03,2019
28,11,2016
28,04,2017
28,10,2016
16,02,2019
16,03,2017
16,10,2016
15,01,2018
15,10,2018
15,04,2019
15,04,2018
15,06,2018
16,11,2018
16,08,2017
17,12,2017
15,12,2016
15,07,2019
15,05,2019
16,03,2019
15,02,2018
15,08,2018
15,06,2017
17,07,2018
17,03,2018
17,05,2018
17,09,2016
16,07,2017
17,09,2017
17,06,2019
16,11,2017
13,12,2018
14,10,2017
14,04,2018
13,05,2018
13,06,2017
14,12,2016
13,11,2016
7,12,2019
14,06,2019
2,12,2018
13,06,2018
5,12,2017
2,12,2017
13,01,2018
13,08,2018
9,12,2016
3,12,2018
13,10,2016
11,11,2018
9,11,2017
13,01,2017
7,11,2018
9,12,2018
1,7,2018
9,6,2018
3,6,2017
12,5,2017
5,5,2019
12,5,2016
4,6,2018
6,4,2017
9,5,2017
10,6,2017
12,6,2018
9,6,2016
8,6,2018
11,6,2018
11,6,2016
3,5,2019
11,7,2017
4,6,2019
22,03,2017
22,05,2018
23,01,2019
23,11,2017
23,01,2018
23,06,2017
21,09,2017
22,02,2018
21,11,2016
20,02,2017
22,04,2017
20,07,2019
21,10,2017
20,11,2018
21,12,2017
20,12,2018
20,10,2016
19,05,2017
20,09,2016
20,04,2018
24,11,2016
25,01,2019
24,05,2017
24,09,2016
24,02,2017
24,06,2019
24,07,2018
23,10,2017
23,03,2017
25,04,2018
24,09,2017
24,03,2018
23,04,2019
25,11,2017
23,11,2018
23,12,2018
24,10,2018
25,08,2017
23,04,2017
23,03,2019
24,10,2016
25,02,2018
25,05,2019
20,08,2018
11,10,2017
4,9,2019
11,9,2018
3,10,2019
12,9,2016
10,9,2016
11,10,2016
2,9,2018
5,10,2017
9,9,2018
10,8,2018
1,10,2019
9,8,2017
3,8,2017
9,7,2016
8,7,2017
12,6,2018
17,05,2017
18,09,2017
17,09,2016
18,10,2018
16,01,2019
18,03,2017
18,07,2018
17,06,2019
16,03,2018
16,01,2018
18,05,2019
18,06,2017
18,12,2016
18,08,2018
16,10,2016
16,11,2016
16,08,2017
18,04,2017
16,12,2017
17,09,2018
16,04,2019
7,4,2018
2,3,2017
1,3,2018
1,2,2017
4,2,2019
4,1,2017
6,2,2019
10,2,2017
5,2,2019
9,1,2017
1,3,2019
11,2,2017
3,1,2019
12,3,2016
11,3,2016
2,4,2019
8,4,2017
12,3,2017
6,6,2017
7,7,2019
11,5,2017
1,6,2017
3,6,2018
6,5,2018
3,7,2017
3,7,2019
12,5,2016
1,6,2019
10,6,2016
6,6,2019
9,6,2016
2,6,2019
11,6,2016
9,7,2017
12,7,2018
3,2,2019
10,2,2018
1,1,2017
8,1,2017
12,1,2017
5,1,2018
9,1,2016
6,1,2018
1,1,2019
5,1,2017
3,1,2018
10,1,2016
2,1,2019
11,1,2017
4,1,2017
12,1,2016
9,1,2018
12,1,2018
11,1,2016
4,1,2018
19,04,2019
18,03,2018
17,12,2016
18,04,2017
16,11,2016
17,01,2019
17,10,2018
16,11,2017
15,07,2018
15,02,2018
15,03,2019
16,12,2018
16,09,2018
16,10,2016
15,05,2018
16,06,2018
15,08,2018
15,11,2018
17,09,2016
17,01,2018
18,12,2017
28,12,2018
28,01,2018
28,11,2017
28,01,2019
28,06,2017
28,05,2018
28,03,2019
28,03,2017
28,07,2019
28,11,2018
28,10,2018
28,12,2016
28,08,2017
28,09,2016
28,11,2016
28,04,2018
28,06,2019
28,07,2018
28,10,2016
28,02,2019
28,12,2017
28,09,2018
28,08,2018
28,07,2017
28,10,2017
28,09,2017
28,06,2018
24,07,2019
5,3,2018
10,2,2017
1,1,2018
1,3,2017
8,3,2018
10,3,2018
4,4,2018
5,2,2019
11,3,2016
8,3,2017
7,2,2019
6,4,2017
7,3,2018
9,4,2016
7,3,2017
9,5,2017
2,3,2017
9,3,2018
4,4,2019
11,5,2017
10,3,2016
6,3,2018
6,5,2019
12,3,2017
12,4,2016
19,02,2017
18,08,2018
19,02,2018
20,12,2017
19,04,2019
19,07,2019
19,10,2017
18,08,2017
18,09,2017
18,11,2017
20,03,2018
19,11,2016
20,02,2019
18,07,2018
19,01,2018
19,03,2019
18,09,2016
17,06,2018
19,12,2016
18,10,2016
19,01,2017
26,09,2016
27,01,2019
27,12,2016
27,07,2018
25,04,2018
27,11,2017
25,02,2017
25,08,2017
26,06,2018
27,11,2016
27,07,2019
27,03,2018
26,02,2018
25,01,2017
26,05,2017
25,10,2017
27,09,2017
25,04,2017
26,12,2017
25,01,2018
25,10,2016
26,06,2019
25,08,2017
26,01,2018
25,12,2018
26,11,2016
27,07,2018
27,05,2017
26,04,2018
27,03,2017
25,02,2017
26,03,2019
27,04,2017
27,05,2019
